,id,desc,createTime,url,author,author_id,author_sig
237,6950448872556645633,Good morning! Magreceive na kayo ng remittance. 🤣😉 @jhosajassabraham #fyp #foryou #foryoupage #westernunion,1618277490,https://v16-webapp.tiktok.com/834e7e9bfcc41416c3f308f5fb3efc17/621d59a3/video/tos/alisg/tos-alisg-pve-0037/97330de7bb784dcd825990c6299c4c53/?a=1988&br=2222&bt=1111&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3yCnz7Th.3acDXq&l=20220228172403010245100117023EBE06&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amU7Zm87bG9pNDMzODgzM0ApNzg3ODY3NTw7Nzk7Mzk7M2dmMms1ZmtoNG5gLS1kLzRzczYyLV82XjA1Li4vYjMuM186Yw%3D%3D&vl=&vr=,6603312217973768194,binker21,Goodvibes only! 🥰
238,7054267470990888198,#heyllegaronloshelados #humor #fypシ #dale❤️ #work #westernunion #ecuabet,1642449637,https://v16-webapp.tiktok.com/c9560d536e1fda9e713e27b1def912d1/621d599d/video/tos/useast2a/tos-useast2a-pve-0068/11c9c96ad3344a0a85eeaba1661ced82/?a=1988&br=3408&bt=1704&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3yCnz7Th.3acDXq&l=20220228172403010245100117023EBE06&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=am9xdzw6Zjx2OjMzNzczM0ApaTRlaTxpMzw1Nzs0N2Q7Z2dnNWRxcjQwZmZgLS1kMTZzcy9iXjEtMmNiNGBhMmM1NjA6Yw%3D%3D&vl=&vr=,137441482986295296,dayanarajamileth,"Meta 1k🤣
Sigueme en Instagram y te sigo @Day_tendencias @Dayanarajrc30
💖💫"
239,7007039925887470854,💯😝#italy👍🇵🇰🇵🇰🙏#Torvaianica #westernunion#moneygram#Ria#🥰pardesiyo🥰🥰#itlaywale❤️😍,1631453617,https://v16-webapp.tiktok.com/f48d0ea64655e9de18276c0fd2d02485/621d599e/video/tos/useast2a/tos-useast2a-pve-0068/ffa836276ae1434c9178006c524aa370/?a=1988&br=1820&bt=910&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anl1eDg6ZmUzNzMzNzczM0ApOTg6NWg0aWQ3N2hoPGdlaWcxcDBicjRfMHNgLS1kMTZzcy42YGFgNTEuYi8uMi9eYy86Yw%3D%3D&vl=&vr=,6599202885405114373,tariqpardesiitaly82,"🙏♥️Love For All, Hatred For None🙏♥️"
240,7046326863035141378,This is our entry for Western Union Dance Challenge.#tropangsaltik #pinaytiktoker #ttsgdancers #ttsg #dhenz21 #westernunion #westernunionchallenge,1640600820,https://v16-webapp.tiktok.com/f20c349b5919a9eb26fca0f44bd60956/621d59bb/video/tos/alisg/tos-alisg-pve-0037/9565fef876ab4b21b96824de1587882d/?a=1988&br=1468&bt=734&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThJ3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzo7djk6ZnVzOjMzODgzNEApNjRpOzgzaTw0N2Y7M2k6M2c0bHM2cjRfNjFgLS1kLy1zcy1jNi0xMTRhXmE2YGMzMl86Yw%3D%3D&vl=&vr=,6733472051459294210,iamdhenz.sg,""" I am very good bad girl.🤪 ""
iLoveit🔥🖤
Faith•Hope•Love"
241,7025681552881437999,#stitch with @jemeryas.amari #greenscreen not surprised just disappointed #miamicubans #trumpsanctionscuba #pitbull #pitbullrapper #4yp #westernunion,1635793960,https://v16-webapp.tiktok.com/a485cebbb4c77ab0d0078ce0c5ef577e/621d59b1/video/tos/useast5/tos-useast5-pve-0068-tx/6c166f6e43114c409fde2b78a5f51754/?a=1988&br=954&bt=477&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzg3b2c6Zm42OTMzZzczNEApOmU7ZDxlZDw0NzxkaDdmZmdjMGdtcjQwai1gLS1kMS9zc15jXl41XzJfXjNhYmI0XzM6Yw%3D%3D&vl=&vr=,6887942622305534981,shearflame,"Actor 📽🎬
she/her
cashapp: $rouge12
venmo: @Lorna-Dane"
242,6954900945436265729,Reply to @krisell.21 Sorry Ate diko masasabi🥰#fyp#ldrcouple #remittance #western #westernunion #fypシ,1619314069,https://v16-webapp.tiktok.com/58db5c53e373fe0bc2d77d104a56ebd1/621d59a1/video/tos/alisg/tos-alisg-pve-0037c001/857d454f008147ec95d29833645e1c3c/?a=1988&br=1732&bt=866&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3ZlZmxvNTdmNTMzODczM0ApZ2k1OGY1NGQ2N2U1NjY7PGdgLy9eYnBrXy9gLS1kMTRzc2FeLzY1NmMtYjY0NC8zXl86Yw%3D%3D&vl=&vr=,6611902459759755270,jeanmarry_77,"IT COSTS NOTHING TO BE A NICE PERSON
Instagram @iamjeanmarry
Soon to be mom"
243,6859932904399604998,im back #draindog #draingang #drainer #westernunion #corgi #100gecs #alt #alternative #moodflip #MobileGame #newfitfeelin,1597202601,https://v16-webapp.tiktok.com/94bd7d9c8008a01dfae49d41a082ef77/621d59aa/video/tos/useast2a/tos-useast2a-ve-0068c003/1aa455352a2e4396b8ca4f711938f879/?a=1988&br=2918&bt=1459&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajc2bDRmdTxwdjMzNTczM0ApZTZlZWloNTs2Nzk5PGQ4NmctaW5kcnA0Lm1fLS0yMTZzc2EuMS9gNDJgXjUwXmBiXmE6Yw%3D%3D&vl=&vr=,6787827992733271045,100recs,𓆏dog
244,6956065277024980225,wuMacKenzie wuKabaNn wuFestivaLLL wuFunny #pubgmobile #westernunion #игроманы #pingerpro #wu #лучшие #любовькпабгу,1619585159,https://v16-webapp.tiktok.com/9f47f8c3ab5db05c56a89b3e1723ea8e/621d59d7/video/tos/alisg/tos-alisg-pve-0037c001/c42a5ec78d75476a96972f1e661e2dcf/?a=1988&br=2220&bt=1110&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=2&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anFpazNsODpoNTMzODczM0ApMzhmZzc6NGQ6N2ZlOWU2OWdebi9wZ21tYzFgLS1kMTRzczRiXi8wLl41XjAzYDZeXi06Yw%3D%3D&vl=&vr=,6760706242036270086,merluwka,"Забавы ради🐊
Kazakhstan 🇰🇿
Kokshetau 03"
245,6920151456750374150,Hit 😂me up✔ 👈#moneygram#westernunion#florida#michigan#mississippi#texas🇨🇱#cashapp#paypal#zell#zoom#rich#love#airmax#atlanta#arkansas#massachusetts,1611223386,https://v16-webapp.tiktok.com/1204b0e2877c41ba1ce314dbd2791bbe/621d599f/video/tos/useast2a/tos-useast2a-ve-0068c002/bb660d68e90c4bdc82d5ac9c0ca3983d/?a=1988&br=758&bt=379&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzw7b215bmxvMzMzaTczM0ApPDs8ODszZTw3NzM8ZDg3O2cyM2YzZjVpLzFgLS1jMTZzc140MjAwMTAyYjNiM2NjYWM6Yw%3D%3D&vl=&vr=,6919973358398555141,jodyflip,TEXT🇨🇦 CASH 🇺🇸FROM 🤣HOME📥💰(1850-754-1183)ASK 📤HOW💸DOES 💱IT💰 WORK?🇺🇸
246,7026881729684196614,#westernunion it my boy #tiktokdominica #fyp #🇩🇲 #caribbeantiktokeurs #dominica #comedy #money,1636073398,https://v16-webapp.tiktok.com/f19b85ea041b3a7ae8d9f9eb80b3a1e2/621d59a7/video/tos/useast2a/tos-useast2a-ve-0068c001/ade6740b24fd49bfa30bb3c82a5f4cc1/?a=1988&br=1530&bt=765&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anV0cWU6ZmQ6OTMzNzczM0ApNDVlODZkZjs5Nzk6NDU4aGdqbTBjcjRvcy9gLS1kMTZzcy9jMWAwLzU2YjAtMi02NDE6Yw%3D%3D&vl=&vr=,6682054036639073285,tabi767queen93,"👑Tabi's world⭐
🌴Dom-Baja🌴🇩🇲 🇧🇧
MUA: @tazha_masc 💄 dancer 💃 I sing🎤"
247,6826339688102579458,Kida de din aayge hun ehda payment mildi 🤣 #billionaire_singh #foryoupage #carryminati #westernunion #funny #punjabitiktok,1589381067,https://v16-webapp.tiktok.com/e7ff98ccd41b7785d32dad7ad5997ad0/621d59a2/video/tos/useast2a/tos-useast2a-ve-0068c001/a09cb73085a349448dd17a7fcbc72f4c/?a=1988&br=3880&bt=1940&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anAzaWhtZzwzdDMzNjczM0ApOjk3NDkzZTtlNzRkOWk5O2c2by1ycWo1YnJfLS01MTZzc2E0My0uMjYzMmFjMjFjLzQ6Yw%3D%3D&vl=&vr=,6820746488634213377,billionaire_singh,"Account start 1-May-2020
WMK🙏🏻🙏🏻
2nd Acc-Billionaire_singh1 
Snap-moneysing7"
248,7040108839932546351,can't wait to shred this mini some more #newpark #miniramp #fyp #alt #westernunion #skateboarding,1639153076,https://v16-webapp.tiktok.com/36709929ec3d5645205191a3407267be/621d59b7/video/tos/useast5/tos-useast5-ve-0068c001-tx/cb6b99a01b8e4663b27b16f792d3750c/?a=1988&br=2718&bt=1359&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2t3bDw6ZnlxOTMzZzczNEApNzg4OWU2ZTxmNzQ1ZWZpaWdtNmIzcjRfam1gLS1kMS9zc2MtXl5jMV8zNF9fXl9fYC46Yw%3D%3D&vl=&vr=,6747869266957943813,ebayrawks,Florida
249,7047161207911927041,#westernunion #duo @menardflipz #fyp,1640795081,https://v16-webapp.tiktok.com/f37838d1f44465eef27e05a8589a30b5/621d59bb/video/tos/alisg/tos-alisg-pve-0037/8f4cc8abb1ca4f809ce7e9b92740f448/?a=1988&br=3366&bt=1683&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThJ3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajtxPDQ6Zmo7OjMzODgzNEApOWg2ZjZkNztnNzxlNzo5NmdvNWdzcjQwazNgLS1kLy1zc2NeYWAzLWM0NTUvNTJhNmM6Yw%3D%3D&vl=&vr=,6771085511027459073,coachjessss,"Cheating is a choice
Not a mistake👌"
250,7028958936124427525,#dominica767  #bank  #atm  #westernunion  #moneygram,1636557035,https://v16-webapp.tiktok.com/4498bc85d1844038e0bf61da49f3b812/621d599c/video/tos/useast2a/tos-useast2a-pve-0068/428b7ffd49074c53b5878392d9b039fa/?a=1988&br=664&bt=332&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3E6dDU6ZnF4OTMzNzczM0ApNmQ4aTpkOjtkNzQzNTtoaGdmcmdzcjQwLjJgLS1kMTZzc2I0NDRfNmMvXzEuX18uYzI6Yw%3D%3D&vl=&vr=,6777413429248197637,fabzvibration,#767 #natureisle #dominica
251,6901978388932693249,#westernUnion #uae #phil ..Sana meron hahah 😆😀😄,1606992073,https://v16-webapp.tiktok.com/98a315d42ac1b57b722f4f143ec261f4/621d59a4/video/tos/alisg/tos-alisg-pve-0037c001/427a8669582046fa9de84867c8ad2e0b/?a=1988&br=4876&bt=2438&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anB2czNzaWtmeTMzNTczM0ApOmY7ZTU0NGVpNzY8aTU7aGdoMm80aGthLjFfLS1hMTRzc19eMmAwYjBgNjFiNGExX2I6Yw%3D%3D&vl=&vr=,6777276101019354114,elen_groice,"🌀Peace🌀
GOOD VIBES 💯
Love Travel 🌏"
252,6954074015916952838,Western Union if you know you know 🤷🏽‍♂️ #fypシ #xyzbca #foreignerp #fyp  #westernunion,1619121532,https://v16-webapp.tiktok.com/84da670d2c6ae39aa22c849b74b22bdb/621d59a2/video/tos/useast2a/tos-useast2a-pve-0068/7e1bd15650564101bb6ea5bce2ed9842/?a=1988&br=2854&bt=1427&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajp0Mzd3dHd3NTMzNzczM0ApZjQ1aWkzNTw7NzU3aGQzNGdqZGFlMjNpXi1gLS1kMTZzc15jLS5eMGFjMC5jYWAvLl86Yw%3D%3D&vl=&vr=,6760819513384911878,foreigner.p,"It’s not that serious 🤷🏽‍♂️
🛣 1k"
253,7031986153687469313,#westernunion #omt #cell_phone #iphone #omardarweesh #اذا_كنت_زلمي_جيبا #used_iphone_x_256gb #usediphone11promax256 #usediphone12max #usediphone11pro,1637261863,https://v16-webapp.tiktok.com/1574a8b06c46f6242006e8818a8acedc/621d59bd/video/tos/alisg/tos-alisg-pve-0037c001/cc4d892b9b144a96a8c5011e8873a254/?a=1988&br=4224&bt=2112&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajp1dDo6ZnJkOTMzODczNEApaTplM2U7aTw1NzQ0Njs2Zmdub3NqcjQwMF9gLS1kMS1zczEyLi1eNTNfLjJeXi8tXjE6Yw%3D%3D&vl=&vr=,6852814473326625797,omarkassemdarweesh,No bio yet
254,7001324526986333442,ang mata saken lang uy 😂😂 saken lang ang tingin 😂😂 #fypシ #foryourpage #westernunion,1630122897,https://v16-webapp.tiktok.com/4d6e80b0c1ca9b91a4832b9e1028c3c6/621d599f/video/tos/alisg/tos-alisg-pve-0037/4189a49cc9d547198397046f8a568bcc/?a=1988&br=2140&bt=1070&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThJ3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2pydjY6ZnN1NzMzODgzNEApN2k1NTk4ODw3N2dnPDRmZWcxMWZxcjRvMmhgLS1kLy1zczBjNDQ2Li42Ll42MTMwYDM6Yw%3D%3D&vl=&vr=,6762543519506646018,steffhaniiey,"Lgbtq🌈😍😍
I'm hot without the ""a"" 🔥😋"
255,7043394954432892166,mi bruk like a dog fi the christmas ☃️😂😂🤸🤸#foryoyrpage #foryoyrpage #trending #christmas #cashapp #westernunion #bankaccount,1639918182,https://v16-webapp.tiktok.com/54b1993d8182ddaebee3027e2ce728ab/621d599d/video/tos/useast2a/tos-useast2a-ve-0068c003/4c6f0f852953459d867b3b4a54b86474/?a=1988&br=2558&bt=1279&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3lrN2U6ZnJsOTMzNzczM0ApOWc6ODkzNzs2NzU3NDg2ZWdoc2k0cjRfaHNgLS1kMTZzczU2LTUyLTIuMmE0MF9fX2M6Yw%3D%3D&vl=&vr=,6776461355391501317,annakayempire8,https://www.paypal.me/ABishop704$ plz subsribe to yt channel Annakay Empire 📌
256,6925285775735033093,ASK 📲HOW🇺🇸 DOES💳 IT WORK?#CASHAPP CASHAPP#PAYPAL#ZOOM#ZELL#MONEYGRAM#WESTERNUNION#RIA#CANADA #LONDON #MICHGIAN #UK #FLORIDA #american#whitepeople,1612418781,https://v16-webapp.tiktok.com/b3cdba4910fcb246de36f3b513d37c5f/621d599f/video/tos/useast2a/tos-useast2a-ve-0068c004/03afe14a22384a5daee9a453b5057f48/?a=1988&br=2010&bt=1005&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amk1ZGhla25yMzMzOTczM0ApOzYzPGk4ZGU5N2U1NDU1NWcxNjJgNTEtcWFgLS0vMTZzc2A0XjI2LmI1LTViXmM1Ni86Yw%3D%3D&vl=&vr=,6925189269456438277,samantacash123,ASK🎎 HOW🏧 DOES 💸IT WORK 🇺🇸TEXT CASH IF🥇 YOUR 🏆INTERESTED 850-754-1183📞📲
257,6954486704644377858,Reply to @airamarie011 Still waiting sis🙏🙏🙏#fyp#afam #ldrcouple #westernunion #britishpinay #,1619217623,https://v16-webapp.tiktok.com/51c58213fd2e8a61925e9c8f90ef9a08/621d59b7/video/tos/alisg/tos-alisg-pve-0037c001/f087a7da629c4736aa4f654bf20e2e1f/?a=1988&br=2788&bt=1394&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzw6Z252cm5uNTMzODczM0ApZjs6OTQ6ZmU2N2RkZTo2Z2dyaXM1cy1rbS5gLS1kMTRzczUuMi1eM2FjMzFjNDJiLmM6Yw%3D%3D&vl=&vr=,6611902459759755270,jeanmarry_77,"IT COSTS NOTHING TO BE A NICE PERSON
Instagram @iamjeanmarry
Soon to be mom"
258,6931438993422716166,#saloo1805squad #llaz💙 #westernunion @d1fresh @mamabear3.0 @d1freshbackup  thanknu so much  to ur family love u. God bless you more.💟💟💟💜💜💜,1613851411,https://v16-webapp.tiktok.com/f90cb71a26fda254f54f5f3181da956d/621d59cb/video/tos/useast2a/tos-useast2a-ve-0068c004/c442955e00af4387bce86423a32c9393/?a=1988&br=2416&bt=1208&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amQ0ZnZrdTRwMzMzNTczM0ApZzY0OTc1OzszNzw0MzhmNGc1bTFoaWkzamxgLS0wMTZzczAtXl8zMF8wYy1fY19iL2I6Yw%3D%3D&vl=&vr=,6755492684125144070,saloo1805backup,digital business owner
259,7066134053967219973,mean people #kennydjoker #gazabwaii3 #fyp #westernunion,1645212541,https://v16-webapp.tiktok.com/e7cdd9a77d73e15e2b550ff2957f104d/621d59a5/video/tos/useast2a/tos-useast2a-pve-0068/59f914b28cd0452e999f3e78c908e8d6/?a=1988&br=2516&bt=1258&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzt1cTk6ZnZ5OzMzNzczM0ApNTZoNzs8ZWU5NzU8Zjk1N2diXnA2cjRvMzRgLS1kMTZzczViYDAuYzQwXzEyMjJgNS06Yw%3D%3D&vl=&vr=,6802756891040924678,kennydjoker,"$PayPal:KenrickGreen
If you watch a video and like it,Follow.
🌍⛅ShebNation⛅🌎"
260,6802085391689125121,During idle time #myworkmate #vantage #westernunion,1583733922,https://v16-webapp.tiktok.com/866164cc89fb7d03ef7f507e65ff666c/621d599f/video/n/v0102/abebafa234fc4e2aa2b5dba3bd1f27e6/?a=1988&br=2116&bt=1058&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThJ3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2lsamxza3B3czMzOjgzM0ApPGc4OjVnNWQ6Nzw7ZjU5aWcyYTFpZmNgbGZfLS0zLzRzcy8wXzJjYy0xYjMvNTY2MWA6Yw%3D%3D&vl=&vr=,6576933174739435522,mitchpuno1021,"NUEVA ECIJA 🇵🇭
Just for fun 🤗"
261,7038072527272299778,happy sunday 🤗 @mariaellena19 @.jhon.nathan #westernunion  #heartofsg #kapampangan #solidheartofsg #fypシ #orchard #blackheart🖤 #trending #fyp #fypp,1638678958,https://v16-webapp.tiktok.com/0188c564dfef728b0e77361c122ae7b7/621d59a4/video/tos/alisg/tos-alisg-pve-0037/fdbcb37c7ebd45ed8e3fcd8e9b1fd8c4/?a=1988&br=3128&bt=1564&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThJ3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amU2bDc6ZnE3OTMzODgzNEApPDNpZTs5NjxkNzo2aTloZGdwZGJzcjRvL2pgLS1kLy1zczAxYjU0YWMzNS0zLjBhX186Yw%3D%3D&vl=&vr=,6730469748424197121,hart08angel,Selflove❤️
262,6997772046067436805,I don’t got it sis 😂#westernunion #moneygram #africanrelatives #africantiktok,1629295771,https://v16-webapp.tiktok.com/4302dee5e9e39ee48f9c03c7414889d4/621d59a0/video/tos/useast2a/tos-useast2a-ve-0068c003/832c833bd48f483e8935f3dbc6d168b4/?a=1988&br=1742&bt=871&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anE4aGg6ZjZrNzMzNzczM0ApNGllZGk2M2RmNzw8NGQ0N2c2bDNycjRnNmJgLS1kMTZzc2E0YGEwLTY1LTMxMGI0YDE6Yw%3D%3D&vl=&vr=,6855827297859191813,nassanabakone352,
263,6946173007127694598,Ask how #cashappflip #moneygram #westernunion#la  #cashappblessing #america 2N,1617281937,https://v16-webapp.tiktok.com/ccbe4d73d794214f9c4f4e98eeebec42/621d599e/video/tos/useast2a/tos-useast2a-pve-0068/54578a3f0834427899bb2e4202bcfa93/?a=1988&br=822&bt=411&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amtnPHd0cnN2NDMzNzczM0ApNTlmaDloNWU5NzhnZTk7OmdeMmdtazE1M2ZgLS1kMTZzc2AwXjQxNTJeLy8wLi4zMWE6Yw%3D%3D&vl=&vr=,6945905691162084357,tamara_white_,Canadian Girl in La🌄🍷
264,6929683491424587013,#duet with @flaminhotcheetos72 #duke #westernunion #fyp,1613442684,https://v16-webapp.tiktok.com/d4e67d999fcc8aa12606a75edd965db1/621d599f/video/tos/useast2a/tos-useast2a-ve-0068c001/b8860497d578477c8531ddd08ed79712/?a=1988&br=990&bt=495&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzVmbnNweHhsMzMzOzczM0ApMzNnaGQ2M2UzNzNkZjo5NWdsM2JwaF5ncGlgLS0uMTZzc14tLS5iMWNgNTUwMzIuXjY6Yw%3D%3D&vl=&vr=,6903651391048139781,flaminhotcheetos72,on that empty mind shit
265,7036441217676152069,#chrismus #jamaicantiktok #westernunion #fyp,1638299139,https://v16-webapp.tiktok.com/9a89a7cf48c2017e62bdb4f2f3e8fe2c/621d59a4/video/tos/useast2a/tos-useast2a-pve-0068/e11896f4f94a4576a6eacab2a6f73664/?a=1988&br=1620&bt=810&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=2&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amc8a2Y6Znk6OTMzNzczM0ApNDk6Zmc7Zjs6NzVnPDloM2dxZGVxcjRnX2dgLS1kMTZzc2MwNTEwYjIyMC9jYWMzMV86Yw%3D%3D&vl=&vr=,6808655490630681605,nicelshay1,
266,6940076009672707330,Baka mapurol na need magpractice THANKS GOD!! 🙏🏻#salamat #westernunion  #sabola,1615862369,https://v16-webapp.tiktok.com/8dfe5a6b2db091332e8d20a7f36db412/621d59b3/video/tos/alisg/tos-alisg-pve-0037c001/5a2023092e8049718ea58d27b963a1be/?a=1988&br=2536&bt=1268&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&ft=XOQ9-3yCnz7ThK3acDXq&l=202202281724050102452480031D40CE93&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajVtZG5wNTw0NDMzNTczM0ApNmg7PGY8ZDwzN2Q4N2kzZ2cvYGZkNl9waDVgLS0xMTRzczM0Yi5gM2NgYi4yYTJgYTM6Yw%3D%3D&vl=&vr=,6678592298580345861,raymartgabriel,"FOLLOW MY IG
✉️DM for Collab 
PINOY🇵🇭🇦🇪OFW"
